experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0088,0.0001,0.0,32,3,0.1,1.0,0.1,0.0,5,300,50,scaffold,74.2997,,64.2539,,141,True,2025-11-18 18:34:20,0.6957,0.5971,0.7477,1.0000,0.0000,0.6601,0.5653,0.7223,1.0000,0.0000
exp_0089,1e-05,0.1,512,3,0.1,0.01,1.0,0.0,5,300,50,scaffold,73.1105,,73.2494,,500,False,2025-11-18 18:39:31,0.7908,0.6150,0.7556,0.9966,0.0494,0.7610,0.5750,0.7263,0.9976,0.0253
exp_0090,0.0001,0.3,512,7,0.01,0.01,1.0,0.0,5,300,50,scaffold,75.7503,,75.6741,,441,True,2025-11-18 18:40:29,0.8007,0.5978,0.7481,1.0000,0.0017,0.7817,0.5695,0.7242,1.0000,0.0095
exp_0093,0.001,0.1,512,3,0.1,0.1,1.0,1e-05,5,300,50,scaffold,74.3324,,66.6902,,62,True,2025-11-18 18:41:18,0.7365,0.5971,0.7477,1.0000,0.0000,0.7033,0.5653,0.7223,1.0000,0.0000
exp_0092,0.0001,0.0,32,7,0.1,0.1,0.1,0.0001,5,300,50,scaffold,61.3770,,59.7186,,59,True,2025-11-18 18:41:23,0.6674,0.5971,0.7477,1.0000,0.0000,0.5855,0.5653,0.7223,1.0000,0.0000
exp_0094,0.001,0.3,512,5,0.01,0.1,1.0,0.0001,5,300,50,scaffold,70.3910,,57.6296,,61,True,2025-11-18 18:42:14,0.6415,0.5971,0.7477,1.0000,0.0000,0.5950,0.5653,0.7223,1.0000,0.0000
exp_0097,0.001,0.3,512,3,1.0,1.0,0.1,1e-05,5,300,50,scaffold,72.5153,,68.4968,,71,True,2025-11-18 18:44:14,0.7454,0.5971,0.7477,1.0000,0.0000,0.6986,0.5653,0.7223,1.0000,0.0000
exp_0091,0.0001,0.0,512,5,1.0,0.1,0.1,0.0,5,300,50,scaffold,76.8941,,75.5933,,500,False,2025-11-18 18:45:19,0.8114,0.5985,0.7482,0.9989,0.0051,0.7871,0.5695,0.7242,1.0000,0.0095
exp_0095,0.001,0.3,32,3,0.01,1.0,0.1,0.0001,5,300,50,scaffold,73.2861,,58.2422,,97,True,2025-11-18 18:53:08,0.6445,0.5971,0.7477,1.0000,0.0000,0.6475,0.5653,0.7223,1.0000,0.0000
exp_0096,1e-05,0.3,512,5,0.1,1.0,1.0,1e-05,5,300,50,scaffold,71.9040,,71.9527,,500,False,2025-11-18 18:55:42,0.7849,0.6108,0.7534,0.9954,0.0409,0.7493,0.5846,0.7284,0.9854,0.0633
exp_0098,0.0001,0.3,32,3,0.1,1.0,0.1,1e-05,5,300,50,scaffold,68.0218,,56.0888,,126,True,2025-11-18 18:59:49,0.6621,0.5971,0.7477,1.0000,0.0000,0.6472,0.5653,0.7223,1.0000,0.0000
exp_0099,1e-05,0.1,32,5,0.01,1.0,0.1,0.0001,5,300,50,scaffold,67.6953,,65.5636,,171,True,2025-11-18 19:05:25,0.7119,0.5971,0.7477,1.0000,0.0000,0.6841,0.5653,0.7223,1.0000,0.0000
exp_0100,1e-05,0.3,512,7,0.1,0.01,0.1,1e-05,5,300,50,scaffold,67.6915,,68.7740,,500,False,2025-11-18 19:07:11,0.7443,0.6122,0.7532,0.9908,0.0511,0.6996,0.5846,0.7284,0.9854,0.0633
