experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp
2041,0.0001,0.0,32,7,0.01,1.0,0.1,0.0,5,300,50,scaffold,82.4268,,83.4838,,81,True,2025-11-09 22:58:22
2043,0.0001,0.0,32,7,0.01,1.0,1.0,0.0,5,300,50,scaffold,76.9295,,80.2572,,52,True,2025-11-09 22:58:25
2044,0.0001,0.0,32,7,0.01,1.0,1.0,0.0001,5,300,50,scaffold,81.7947,,81.0917,,66,True,2025-11-09 22:59:22
2045,0.0001,0.0,32,7,0.01,0.1,0.1,0.0,5,300,50,scaffold,80.5556,,82.7666,,91,True,2025-11-09 23:02:07
2048,0.0001,0.0,32,7,0.01,0.1,1.0,0.0001,5,300,50,scaffold,79.0585,,79.9660,,66,True,2025-11-09 23:02:17
2047,0.0001,0.0,32,7,0.01,0.1,1.0,0.0,5,300,50,scaffold,82.9591,,80.7770,,120,True,2025-11-09 23:03:39
2049,0.0001,0.0,32,7,0.01,0.01,0.1,0.0,5,300,50,scaffold,78.9172,,81.9907,,54,True,2025-11-09 23:04:32
2046,0.0001,0.0,32,7,0.01,0.1,0.1,0.0001,5,300,50,scaffold,80.1065,,79.7119,,146,True,2025-11-09 23:04:37
2053,0.0001,0.0,512,3,1.0,1.0,0.1,0.0,5,300,50,scaffold,73.8772,,73.7570,,52,True,2025-11-09 23:05:39
2050,0.0001,0.0,32,7,0.01,0.01,0.1,0.0001,5,300,50,scaffold,77.9441,,80.7341,,79,True,2025-11-09 23:05:46
2054,0.0001,0.0,512,3,1.0,1.0,0.1,0.0001,5,300,50,scaffold,73.6194,,74.7635,,52,True,2025-11-09 23:06:44
2055,0.0001,0.0,512,3,1.0,1.0,1.0,0.0,5,300,50,scaffold,73.9438,,74.2261,,52,True,2025-11-09 23:06:51
2051,0.0001,0.0,32,7,0.01,0.01,1.0,0.0,5,300,50,scaffold,80.2562,,79.7999,,81,True,2025-11-09 23:07:10
2056,0.0001,0.0,512,3,1.0,1.0,1.0,0.0001,5,300,50,scaffold,73.5945,,69.7702,,52,True,2025-11-09 23:07:49
2057,0.0001,0.0,512,3,1.0,0.1,0.1,0.0,5,300,50,scaffold,73.7192,,74.0756,,52,True,2025-11-09 23:07:55
2058,0.0001,0.0,512,3,1.0,0.1,0.1,0.0001,5,300,50,scaffold,73.6610,,74.8104,,52,True,2025-11-09 23:08:17
2059,0.0001,0.0,512,3,1.0,0.1,1.0,0.0,5,300,50,scaffold,73.7691,,70.9740,,52,True,2025-11-09 23:08:53
2060,0.0001,0.0,512,3,1.0,0.1,1.0,0.0001,5,300,50,scaffold,73.6194,,78.7406,,52,True,2025-11-09 23:09:01
2061,0.0001,0.0,512,3,1.0,0.01,0.1,0.0,5,300,50,scaffold,73.8523,,75.0332,,52,True,2025-11-09 23:09:22
2052,0.0001,0.0,32,7,0.01,0.01,1.0,0.0001,5,300,50,scaffold,78.3350,,82.9249,,113,True,2025-11-09 23:09:38
2062,0.0001,0.0,512,3,1.0,0.01,0.1,0.0001,5,300,50,scaffold,73.6943,,72.3929,,52,True,2025-11-09 23:09:58
2063,0.0001,0.0,512,3,1.0,0.01,1.0,0.0,5,300,50,scaffold,73.7608,,72.1779,,52,True,2025-11-09 23:10:06
2064,0.0001,0.0,512,3,1.0,0.01,1.0,0.0001,5,300,50,scaffold,73.6776,,78.0898,,52,True,2025-11-09 23:10:31
2065,0.0001,0.0,512,3,0.1,1.0,0.1,0.0,5,300,50,scaffold,75.7319,,72.4593,,58,True,2025-11-09 23:10:53
2066,0.0001,0.0,512,3,0.1,1.0,0.1,0.0001,5,300,50,scaffold,75.3327,,78.4670,,58,True,2025-11-09 23:11:11
2067,0.0001,0.0,512,3,0.1,1.0,1.0,0.0,5,300,50,scaffold,75.1331,,72.1955,,58,True,2025-11-09 23:11:18
2068,0.0001,0.0,512,3,0.1,1.0,1.0,0.0001,5,300,50,scaffold,76.3972,,72.3968,,58,True,2025-11-09 23:11:45
2069,0.0001,0.0,512,3,0.1,0.1,0.1,0.0,5,300,50,scaffold,75.0998,,74.9042,,58,True,2025-11-09 23:12:07
2071,0.0001,0.0,512,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,75.3826,,62.2518,,58,True,2025-11-09 23:12:31
2072,0.0001,0.0,512,3,0.1,0.1,1.0,0.0001,5,300,50,scaffold,75.6071,,75.2130,,58,True,2025-11-09 23:12:57
2070,0.0001,0.0,512,3,0.1,0.1,0.1,0.0001,5,300,50,scaffold,75.1913,,61.9371,,98,True,2025-11-09 23:13:11
2073,0.0001,0.0,512,3,0.1,0.01,0.1,0.0,5,300,50,scaffold,75.2162,,72.8385,,58,True,2025-11-09 23:13:22
2074,0.0001,0.0,512,3,0.1,0.01,0.1,0.0001,5,300,50,scaffold,75.2745,,74.9257,,58,True,2025-11-09 23:13:44
2075,0.0001,0.0,512,3,0.1,0.01,1.0,0.0,5,300,50,scaffold,74.7588,,70.1337,,58,True,2025-11-09 23:14:11
2076,0.0001,0.0,512,3,0.1,0.01,1.0,0.0001,5,300,50,scaffold,74.1683,,73.8665,,58,True,2025-11-09 23:14:23
2077,0.0001,0.0,512,3,0.01,1.0,0.1,0.0,5,300,50,scaffold,75.0000,,71.4841,,58,True,2025-11-09 23:14:37
2078,0.0001,0.0,512,3,0.01,1.0,0.1,0.0001,5,300,50,scaffold,74.9501,,71.3903,,58,True,2025-11-09 23:14:59
2079,0.0001,0.0,512,3,0.01,1.0,1.0,0.0,5,300,50,scaffold,75.1331,,77.9687,,58,True,2025-11-09 23:15:22
2080,0.0001,0.0,512,3,0.01,1.0,1.0,0.0001,5,300,50,scaffold,74.6174,,74.4684,,58,True,2025-11-09 23:15:36
2081,0.0001,0.0,512,3,0.01,0.1,0.1,0.0,5,300,50,scaffold,75.9481,,78.4475,,58,True,2025-11-09 23:15:52
2082,0.0001,0.0,512,3,0.01,0.1,0.1,0.0001,5,300,50,scaffold,76.0479,,64.2765,,58,True,2025-11-09 23:16:12
2083,0.0001,0.0,512,3,0.01,0.1,1.0,0.0,5,300,50,scaffold,76.3639,,76.3817,,58,True,2025-11-09 23:16:36
2084,0.0001,0.0,512,3,0.01,0.1,1.0,0.0001,5,300,50,scaffold,75.5572,,74.7635,,58,True,2025-11-09 23:16:50
2085,0.0001,0.0,512,3,0.01,0.01,0.1,0.0,5,300,50,scaffold,76.4637,,74.8065,,58,True,2025-11-09 23:17:03
2086,0.0001,0.0,512,3,0.01,0.01,0.1,0.0001,5,300,50,scaffold,75.4907,,80.0950,,58,True,2025-11-09 23:17:27
2087,0.0001,0.0,512,3,0.01,0.01,1.0,0.0,5,300,50,scaffold,75.9398,,76.9934,,58,True,2025-11-09 23:17:49
2088,0.0001,0.0,512,3,0.01,0.01,1.0,0.0001,5,300,50,scaffold,76.0063,,79.8644,,58,True,2025-11-09 23:18:03
2089,0.0001,0.0,512,5,1.0,1.0,0.1,0.0,5,300,50,scaffold,82.6347,,81.3106,,58,True,2025-11-09 23:18:14
2090,0.0001,0.0,512,5,1.0,1.0,0.1,0.0001,5,300,50,scaffold,83.1504,,80.2005,,58,True,2025-11-09 23:18:44
2091,0.0001,0.0,512,5,1.0,1.0,1.0,0.0,5,300,50,scaffold,82.2106,,81.1171,,58,True,2025-11-09 23:19:04
2092,0.0001,0.0,512,5,1.0,1.0,1.0,0.0001,5,300,50,scaffold,82.8510,,80.5503,,58,True,2025-11-09 23:19:16
2093,0.0001,0.0,512,5,1.0,0.1,0.1,0.0,5,300,50,scaffold,83.3832,,81.6213,,58,True,2025-11-09 23:19:28
2094,0.0001,0.0,512,5,1.0,0.1,0.1,0.0001,5,300,50,scaffold,81.8363,,80.5543,,58,True,2025-11-09 23:19:58
2095,0.0001,0.0,512,5,1.0,0.1,1.0,0.0,5,300,50,scaffold,82.2854,,79.5634,,58,True,2025-11-09 23:20:18
2096,0.0001,0.0,512,5,1.0,0.1,1.0,0.0001,5,300,50,scaffold,82.4933,,79.6943,,58,True,2025-11-09 23:20:28
2097,0.0001,0.0,512,5,1.0,0.01,0.1,0.0,5,300,50,scaffold,83.1088,,82.1900,,58,True,2025-11-09 23:20:43
2098,0.0001,0.0,512,5,1.0,0.01,0.1,0.0001,5,300,50,scaffold,83.3832,,81.5803,,58,True,2025-11-09 23:21:12
2099,0.0001,0.0,512,5,1.0,0.01,1.0,0.0,5,300,50,scaffold,82.5432,,79.0689,,58,True,2025-11-09 23:21:32
2100,0.0001,0.0,512,5,1.0,0.01,1.0,0.0001,5,300,50,scaffold,83.3167,,79.5419,,58,True,2025-11-09 23:21:38
2101,0.0001,0.0,512,5,0.1,1.0,0.1,0.0,5,300,50,scaffold,81.9528,,80.9705,,58,True,2025-11-09 23:21:56
2102,0.0001,0.0,512,5,0.1,1.0,0.1,0.0001,5,300,50,scaffold,82.2355,,80.8513,,58,True,2025-11-09 23:22:26
2103,0.0001,0.0,512,5,0.1,1.0,1.0,0.0,5,300,50,scaffold,82.3436,,81.3477,,58,True,2025-11-09 23:22:47
2104,0.0001,0.0,512,5,0.1,1.0,1.0,0.0001,5,300,50,scaffold,82.5765,,80.9471,,58,True,2025-11-09 23:22:48
2105,0.0001,0.0,512,5,0.1,0.1,0.1,0.0,5,300,50,scaffold,82.5017,,80.3451,,58,True,2025-11-09 23:23:10
2106,0.0001,0.0,512,5,0.1,0.1,0.1,0.0001,5,300,50,scaffold,82.4351,,80.0149,,58,True,2025-11-09 23:23:39
2107,0.0001,0.0,512,5,0.1,0.1,1.0,0.0,5,300,50,scaffold,82.3187,,80.5171,,58,True,2025-11-09 23:24:00
2108,0.0001,0.0,512,5,0.1,0.1,1.0,0.0001,5,300,50,scaffold,82.4767,,80.1888,,58,True,2025-11-09 23:24:01
2109,0.0001,0.0,512,5,0.1,0.01,0.1,0.0,5,300,50,scaffold,81.9112,,81.4767,,59,True,2025-11-09 23:24:22
2110,0.0001,0.0,512,5,0.1,0.01,0.1,0.0001,5,300,50,scaffold,82.6015,,82.3640,,58,True,2025-11-09 23:24:52
2111,0.0001,0.0,512,5,0.1,0.01,1.0,0.0,5,300,50,scaffold,81.4953,,81.1406,,59,True,2025-11-09 23:25:13
2112,0.0001,0.0,512,5,0.1,0.01,1.0,0.0001,5,300,50,scaffold,82.5848,,82.4656,,58,True,2025-11-09 23:25:14
2113,0.0001,0.0,512,5,0.01,1.0,0.1,0.0,5,300,50,scaffold,81.2791,,80.7458,,58,True,2025-11-09 23:25:34
2114,0.0001,0.0,512,5,0.01,1.0,0.1,0.0001,5,300,50,scaffold,82.2522,,81.5451,,58,True,2025-11-09 23:26:08
2116,0.0001,0.0,512,5,0.01,1.0,1.0,0.0001,5,300,50,scaffold,81.6866,,81.2129,,58,True,2025-11-09 23:26:28
2115,0.0001,0.0,512,5,0.01,1.0,1.0,0.0,5,300,50,scaffold,81.6367,,81.0350,,58,True,2025-11-09 23:26:30
2117,0.0001,0.0,512,5,0.01,0.1,0.1,0.0,5,300,50,scaffold,80.8882,,81.7699,,57,True,2025-11-09 23:26:47
2118,0.0001,0.0,512,5,0.01,0.1,0.1,0.0001,5,300,50,scaffold,81.7532,,81.2422,,58,True,2025-11-09 23:27:20
2120,0.0001,0.0,512,5,0.01,0.1,1.0,0.0001,5,300,50,scaffold,81.1793,,77.2104,,58,True,2025-11-09 23:27:43
2119,0.0001,0.0,512,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,81.4288,,79.8898,,58,True,2025-11-09 23:27:44
2121,0.0001,0.0,512,5,0.01,0.01,0.1,0.0,5,300,50,scaffold,81.0546,,83.5366,,59,True,2025-11-09 23:28:02
2122,0.0001,0.0,512,5,0.01,0.01,0.1,0.0001,5,300,50,scaffold,82.0442,,77.0169,,59,True,2025-11-09 23:28:33
2124,0.0001,0.0,512,5,0.01,0.01,1.0,0.0001,5,300,50,scaffold,81.8530,,81.7894,,58,True,2025-11-09 23:28:56
2123,0.0001,0.0,512,5,0.01,0.01,1.0,0.0,5,300,50,scaffold,82.0609,,79.1588,,59,True,2025-11-09 23:28:59
2125,0.0001,0.0,512,7,1.0,1.0,0.1,0.0,5,300,50,scaffold,74.9251,,79.9543,,63,True,2025-11-09 23:29:22
2126,0.0001,0.0,512,7,1.0,1.0,0.1,0.0001,5,300,50,scaffold,76.2309,,83.0324,,82,True,2025-11-09 23:30:13
