experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp
116,0.0001,0.0,512,3,1.0,0.1,1.0,0.0001,5,300,50,scaffold,78.6389,,74.3455,,61,True,2025-11-08 06:28:02
114,0.0001,0.0,512,3,1.0,0.1,0.1,0.0001,5,300,50,scaffold,78.4702,,72.4981,,101,True,2025-11-08 06:28:36
117,0.0001,0.0,512,3,1.0,0.01,0.1,0.0,5,300,50,scaffold,77.4662,,74.1518,,60,True,2025-11-08 06:29:03
118,0.0001,0.0,512,3,1.0,0.01,0.1,0.0001,5,300,50,scaffold,79.3549,,75.1280,,61,True,2025-11-08 06:29:39
119,0.0001,0.0,512,3,1.0,0.01,1.0,0.0,5,300,50,scaffold,79.1101,,70.5443,,131,True,2025-11-08 06:31:30
120,0.0001,0.0,512,3,1.0,0.01,1.0,0.0001,5,300,50,scaffold,79.6167,,74.5371,,115,True,2025-11-08 06:31:41
121,0.0001,0.0,512,3,0.1,1.0,0.1,0.0,5,300,50,scaffold,80.0256,,72.6991,,116,True,2025-11-08 06:32:08
123,0.0001,0.0,512,3,0.1,1.0,1.0,0.0,5,300,50,scaffold,79.4311,,65.9208,,68,True,2025-11-08 06:33:23
122,0.0001,0.0,512,3,0.1,1.0,0.1,0.0001,5,300,50,scaffold,79.6768,,75.6308,,146,True,2025-11-08 06:33:31
124,0.0001,0.0,512,3,0.1,1.0,1.0,0.0001,5,300,50,scaffold,79.7961,,61.8127,,68,True,2025-11-08 06:33:33
125,0.0001,0.0,512,3,0.1,0.1,0.1,0.0,5,300,50,scaffold,80.4629,,76.5505,,61,True,2025-11-08 06:33:50
126,0.0001,0.0,512,3,0.1,0.1,0.1,0.0001,5,300,50,scaffold,79.4966,,72.1164,,61,True,2025-11-08 06:35:04
127,0.0001,0.0,512,3,0.1,0.1,1.0,0.0,5,300,50,scaffold,78.0976,,69.9796,,55,True,2025-11-08 06:35:04
128,0.0001,0.0,512,3,0.1,0.1,1.0,0.0001,5,300,50,scaffold,80.2027,,71.8222,,61,True,2025-11-08 06:35:16
129,0.0001,0.0,512,3,0.1,0.01,0.1,0.0,5,300,50,scaffold,79.6714,,73.7484,,68,True,2025-11-08 06:35:42
130,0.0001,0.0,512,3,0.1,0.01,0.1,0.0001,5,300,50,scaffold,77.4023,,62.2822,,55,True,2025-11-08 06:36:36
132,0.0001,0.0,512,3,0.1,0.01,1.0,0.0001,5,300,50,scaffold,77.9351,,70.5549,,68,True,2025-11-08 06:37:07
131,0.0001,0.0,512,3,0.1,0.01,1.0,0.0,5,300,50,scaffold,79.0646,,74.7325,,87,True,2025-11-08 06:37:26
133,0.0001,0.0,512,3,0.01,1.0,0.1,0.0,5,300,50,scaffold,77.9863,,74.1329,,74,True,2025-11-08 06:37:44
135,0.0001,0.0,512,3,0.01,1.0,1.0,0.0,5,300,50,scaffold,81.1301,,75.2416,,74,True,2025-11-08 06:39:09
134,0.0001,0.0,512,3,0.01,1.0,0.1,0.0001,5,300,50,scaffold,79.6090,,69.8944,,99,True,2025-11-08 06:39:17
137,0.0001,0.0,512,3,0.01,0.1,0.1,0.0,5,300,50,scaffold,79.8381,,61.6593,,61,True,2025-11-08 06:39:26
136,0.0001,0.0,512,3,0.01,1.0,1.0,0.0001,5,300,50,scaffold,81.1108,,65.2094,,110,True,2025-11-08 06:40:24
139,0.0001,0.0,512,3,0.01,0.1,1.0,0.0,5,300,50,scaffold,78.0591,,69.4584,,61,True,2025-11-08 06:40:58
140,0.0001,0.0,512,3,0.01,0.1,1.0,0.0001,5,300,50,scaffold,78.3578,,75.2121,,61,True,2025-11-08 06:41:07
138,0.0001,0.0,512,3,0.01,0.1,0.1,0.0001,5,300,50,scaffold,78.1083,,61.7750,,74,True,2025-11-08 06:41:11
142,0.0001,0.0,512,3,0.01,0.01,0.1,0.0001,5,300,50,scaffold,78.4856,,68.3965,,58,True,2025-11-08 06:42:35
144,0.0001,0.0,512,3,0.01,0.01,1.0,0.0001,5,300,50,scaffold,76.9765,,71.2770,,61,True,2025-11-08 06:42:53
141,0.0001,0.0,512,3,0.01,0.01,0.1,0.0,5,300,50,scaffold,79.8131,,75.0230,,101,True,2025-11-08 06:43:07
143,0.0001,0.0,512,3,0.01,0.01,1.0,0.0,5,300,50,scaffold,81.8204,,69.4886,,113,True,2025-11-08 06:44:08
145,0.0001,0.0,512,5,1.0,1.0,0.1,0.0,5,300,50,scaffold,79.4246,,73.6107,,71,True,2025-11-08 06:44:34
147,0.0001,0.0,512,5,1.0,1.0,1.0,0.0,5,300,50,scaffold,79.4204,,69.1925,,58,True,2025-11-08 06:44:44
146,0.0001,0.0,512,5,1.0,1.0,0.1,0.0001,5,300,50,scaffold,82.4009,,74.2218,,110,True,2025-11-08 06:45:49
148,0.0001,0.0,512,5,1.0,1.0,1.0,0.0001,5,300,50,scaffold,81.0246,,72.8306,,120,True,2025-11-08 06:47:18
149,0.0001,0.0,512,5,1.0,0.1,0.1,0.0,5,300,50,scaffold,80.9780,,76.2917,,115,True,2025-11-08 06:47:36
