experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
retune_exp070,0.001,0.3,512,5,0.1,0.1,0.1,0.0,5,300,50,random,85.2174,,69.1919,,58,True,2025-11-17 19:13:55,0.3978,0.4286,0.3846,0.9091,0.3111,0.7127,0.5357,0.3810,0.8000,0.4783
retune_exp071,0.001,0.3,512,3,1.0,1.0,1.0,0.0,5,300,50,random,78.2609,,74.0404,,78,True,2025-11-17 19:14:51,0.5663,0.3929,0.3462,0.8182,0.2889,0.6158,0.3929,0.3704,1.0000,0.2609
retune_exp072,0.0001,0.0,512,7,1.0,0.1,0.1,0.0,5,300,50,random,93.0435,,73.5354,,81,True,2025-11-17 19:15:10,0.5176,0.5179,0.4000,0.8182,0.4444,0.7569,0.5357,0.4348,1.0000,0.4348
retune_exp074,0.001,0.0,512,3,0.01,0.1,0.1,0.0,5,300,50,random,79.1304,,69.7980,,76,True,2025-11-17 19:15:10,0.5050,0.2857,0.3333,0.9091,0.1333,0.5913,0.4643,0.4000,1.0000,0.3478
retune_exp073,0.0001,0.3,512,7,0.1,0.1,0.1,0.0,5,300,50,random,84.3478,,69.0909,,86,True,2025-11-17 19:15:16,0.4922,0.4286,0.3333,0.7273,0.3556,0.7171,0.4286,0.3846,1.0000,0.3043
retune_exp075,0.0001,0.0,512,7,1.0,0.1,1.0,0.0001,5,300,50,random,93.0435,,70.4040,,73,True,2025-11-17 19:16:04,0.4067,0.5536,0.4186,0.8182,0.4889,0.7889,0.5000,0.4167,1.0000,0.3913
retune_exp077,0.001,0.0,512,7,0.1,0.01,0.1,0.0,5,300,50,random,93.0435,,74.5455,,54,True,2025-11-17 19:16:08,0.5487,0.5536,0.4186,0.8182,0.4889,0.6997,0.4286,0.3846,1.0000,0.3043
retune_exp076,0.0001,0.3,512,7,1.0,0.01,0.1,0.0,5,300,50,random,83.4783,,69.1919,,78,True,2025-11-17 19:16:27,0.4466,0.4643,0.3478,0.7273,0.4000,0.7171,0.4286,0.3846,1.0000,0.3043
retune_exp078,0.0001,0.0,512,3,0.01,0.01,0.1,0.0001,5,300,50,random,70.4348,,58.4848,,100,False,2025-11-17 19:16:55,0.2727,0.3214,0.3667,1.0000,0.1556,0.3967,0.3214,0.3448,1.0000,0.1739
retune_exp081,0.001,0.3,512,7,1.0,0.1,1.0,0.0001,5,300,50,random,80.8696,,68.8889,,54,True,2025-11-17 19:17:21,0.4494,0.4286,0.3846,0.9091,0.3111,0.6997,0.4286,0.3846,1.0000,0.3043
retune_exp079,0.0001,0.3,512,5,1.0,0.01,1.0,0.0,5,300,50,random,82.6087,,66.3636,,88,True,2025-11-17 19:17:30,0.3206,0.4286,0.3333,0.7273,0.3556,0.5714,0.5714,0.4000,0.8000,0.5217
retune_exp080,0.0001,0.3,512,5,1.0,0.01,1.0,0.0,5,300,50,random,82.6087,,66.3636,,88,True,2025-11-17 19:17:32,0.3206,0.4286,0.3333,0.7273,0.3556,0.5714,0.5714,0.4000,0.8000,0.5217
retune_exp082,0.001,0.0,512,7,0.01,1.0,0.1,0.0,5,300,50,random,93.0435,,74.6465,,54,True,2025-11-17 19:17:50,0.5037,0.5536,0.4186,0.8182,0.4889,0.6971,0.4286,0.3846,1.0000,0.3043
retune_exp083,0.001,0.0,512,5,1.0,0.1,0.1,0.0,5,300,50,random,85.2174,,72.4242,,69,True,2025-11-17 19:18:30,0.4985,0.3571,0.3571,0.9091,0.2222,0.7160,0.5357,0.4348,1.0000,0.4348
retune_exp084,0.001,0.3,512,5,0.01,0.1,0.1,0.0001,5,300,50,random,84.3478,,70.5051,,65,True,2025-11-17 19:18:37,0.4168,0.3929,0.3929,1.0000,0.2444,0.7160,0.3929,0.3704,1.0000,0.2609
retune_exp085,0.001,0.0,512,3,1.0,1.0,0.1,0.0001,5,300,50,random,74.7826,,69.1919,,72,True,2025-11-17 19:18:43,0.4880,0.3214,0.3448,0.9091,0.1778,0.5360,0.3571,0.3571,1.0000,0.2174
retune_exp086,0.0001,0.0,512,3,0.01,0.01,1.0,0.0,5,300,50,random,73.0435,,63.3333,,100,False,2025-11-17 19:19:27,0.4058,0.2857,0.3333,0.9091,0.1333,0.5088,0.3929,0.3704,1.0000,0.2609
retune_exp089,0.0001,0.0,512,7,0.1,1.0,0.1,0.0,5,300,50,random,93.0435,,70.2020,,58,True,2025-11-17 19:19:42,0.4129,0.5893,0.4390,0.8182,0.5333,0.7889,0.5714,0.4545,1.0000,0.4783
retune_exp087,0.0001,0.3,512,3,0.01,0.01,1.0,0.0,5,300,50,random,74.7826,,63.2323,,100,False,2025-11-17 19:20:08,0.4047,0.2857,0.3333,0.9091,0.1333,0.5098,0.3214,0.3448,1.0000,0.1739
retune_exp088,0.0001,0.0,512,3,0.1,1.0,0.1,0.0,5,300,50,random,73.0435,,65.8586,,100,False,2025-11-17 19:20:15,0.4641,0.2857,0.3333,0.9091,0.1333,0.5088,0.3929,0.3704,1.0000,0.2609
retune_exp091,0.001,0.3,512,7,0.1,0.01,1.0,0.0001,5,300,50,random,80.8696,,68.6869,,55,True,2025-11-17 19:20:39,0.4619,0.3750,0.3636,0.9091,0.2444,0.7056,0.4286,0.3846,1.0000,0.3043
retune_exp090,0.0001,0.3,512,3,0.1,0.1,0.1,0.0001,5,300,50,random,73.9130,,64.1414,,100,False,2025-11-17 19:21:03,0.4068,0.2857,0.3333,0.9091,0.1333,0.5142,0.3214,0.3448,1.0000,0.1739
retune_exp092,0.001,0.3,512,7,1.0,0.1,0.1,0.0001,5,300,50,random,80.8696,,69.0909,,54,True,2025-11-17 19:21:05,0.4949,0.4286,0.3846,0.9091,0.3111,0.7026,0.4286,0.3846,1.0000,0.3043
retune_exp093,0.001,0.3,512,7,1.0,0.01,0.1,0.0001,5,300,50,random,80.8696,,68.9899,,54,True,2025-11-17 19:21:11,0.4494,0.4286,0.3846,0.9091,0.3111,0.6997,0.4286,0.3846,1.0000,0.3043
retune_exp094,0.001,0.0,512,3,0.1,0.1,1.0,0.0,5,300,50,random,77.3913,,62.5253,,58,True,2025-11-17 19:21:39,0.4259,0.3214,0.3448,0.9091,0.1778,0.5913,0.4643,0.4000,1.0000,0.3478
retune_exp095,0.001,0.3,512,5,0.01,0.1,0.1,0.0001,5,300,50,random,84.3478,,70.7071,,65,True,2025-11-17 19:22:08,0.4623,0.3929,0.3929,1.0000,0.2444,0.7160,0.3929,0.3704,1.0000,0.2609
retune_exp096,0.001,0.3,512,3,0.1,0.01,0.1,0.0001,5,300,50,random,77.3913,,69.8990,,77,True,2025-11-17 19:22:20,0.4945,0.3214,0.3448,0.9091,0.1778,0.5655,0.3929,0.3704,1.0000,0.2609
retune_exp097,0.001,0.0,512,5,1.0,0.1,1.0,0.0001,5,300,50,random,86.0870,,70.7071,,73,True,2025-11-17 19:22:22,0.4809,0.3214,0.3448,0.9091,0.1778,0.7196,0.4286,0.3846,1.0000,0.3043
retune_exp098,0.001,0.3,512,7,1.0,0.01,0.1,0.0,5,300,50,random,80.8696,,70.0000,,55,True,2025-11-17 19:22:35,0.4698,0.4107,0.3774,0.9091,0.2889,0.6971,0.4643,0.4000,1.0000,0.3478
retune_exp099,0.001,0.3,512,5,0.1,1.0,1.0,0.0,5,300,50,random,85.2174,,67.3737,,57,True,2025-11-17 19:23:10,0.3669,0.4286,0.3846,0.9091,0.3111,0.7127,0.5000,0.3636,0.8000,0.4348
