experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0188,1e-05,0.3,32,3,0.1,0.1,0.1,1e-05,5,300,50,scaffold,72.3553,,82.8662,,138,True,2025-11-18 20:52:26,0.9430,0.8498,0.9147,0.9970,0.2308,0.8977,0.8473,0.9141,0.9880,0.1944
exp_0191,0.001,0.1,32,5,0.1,0.01,1.0,0.0,5,300,50,scaffold,75.8982,,84.5274,,51,True,2025-11-18 20:54:22,0.9474,0.8079,0.8937,1.0000,0.0000,0.8928,0.8227,0.9027,1.0000,0.0000
exp_0194,0.001,0.1,512,7,0.01,0.01,0.1,1e-05,5,300,50,scaffold,72.7545,,78.5725,,54,True,2025-11-18 20:55:33,0.9271,0.8202,0.8993,0.9939,0.0897,0.8599,0.8670,0.9248,0.9940,0.2778
exp_0190,1e-05,0.1,32,7,0.01,1.0,0.1,0.0001,5,300,50,scaffold,73.9438,,80.9393,,142,True,2025-11-18 20:56:47,0.9387,0.8571,0.9185,0.9970,0.2692,0.8900,0.8621,0.9218,0.9880,0.2778
exp_0195,0.001,0.0,32,3,0.01,0.01,0.1,1e-05,5,300,50,scaffold,78.5595,,75.5081,,81,True,2025-11-18 20:59:15,0.8945,0.8079,0.8937,1.0000,0.0000,0.9017,0.8227,0.9027,1.0000,0.0000
exp_0193,1e-05,0.0,512,3,1.0,0.01,1.0,0.0,5,300,50,scaffold,70.1929,,79.7100,,500,False,2025-11-18 21:01:48,0.9345,0.8695,0.9235,0.9756,0.4231,0.8847,0.8522,0.9153,0.9701,0.3056
exp_0196,0.001,0.1,32,7,1.0,0.01,0.1,0.0001,5,300,50,scaffold,81.0878,,52.3589,,115,True,2025-11-18 21:01:56,0.8551,0.8079,0.8937,1.0000,0.0000,0.9164,0.8227,0.9027,1.0000,0.0000
exp_0192,1e-05,0.0,512,3,0.1,0.1,1.0,1e-05,5,300,50,scaffold,68.7292,,80.4018,,500,False,2025-11-18 21:01:56,0.9358,0.8719,0.9253,0.9817,0.4103,0.8819,0.8522,0.9153,0.9701,0.3056
exp_0200,0.001,0.0,512,5,0.01,0.01,0.1,0.0,5,300,50,scaffold,78.7591,,79.3660,,58,True,2025-11-18 21:03:07,0.9278,0.8300,0.9043,0.9939,0.1410,0.8933,0.8670,0.9252,1.0000,0.2500
exp_0198,0.0001,0.0,32,7,0.01,0.01,1.0,1e-05,5,300,50,scaffold,74.9002,,82.2702,,55,True,2025-11-18 21:04:21,0.9466,0.8103,0.8950,1.0000,0.0128,0.8845,0.8424,0.9126,1.0000,0.1111
exp_0199,0.001,0.1,32,5,0.01,0.01,0.1,0.0001,5,300,50,scaffold,82.4102,,65.2185,,137,True,2025-11-18 21:08:08,0.8813,0.8079,0.8937,1.0000,0.0000,0.8976,0.8227,0.9027,1.0000,0.0000
exp_0197,1e-05,0.1,512,3,0.1,0.1,1.0,0.0001,5,300,50,scaffold,64.6540,,78.2872,,500,False,2025-11-18 21:08:57,0.9294,0.8522,0.9148,0.9817,0.3077,0.8658,0.8325,0.9050,0.9701,0.1944
