experiment_id,lr,dropout_ratio,batch_size,num_experts,alpha,beta,min_temp,decay,num_layer,emb_dim,gate_dim,split_type,val_metric,val_metric_std,test_metric,test_metric_std,num_epochs_trained,early_stopped,timestamp,test_auprc,test_accuracy,test_f1,test_sensitivity,test_specificity,val_auprc,val_accuracy,val_f1,val_sensitivity,val_specificity
exp_0991,1e-05,0.0,512,7,0.01,1.0,1.0,0.0001,5,300,50,scaffold,51.4652,,55.5154,,75,True,2025-11-20 02:45:40,0.5938,0.5556,0.6053,0.5823,0.5179,0.5672,0.5672,0.6506,0.6923,0.3929
exp_0993,1e-05,0.0,512,5,1.0,0.1,0.1,0.0,5,300,50,scaffold,52.8388,,50.1582,,83,True,2025-11-20 02:46:56,0.5805,0.5333,0.5714,0.5316,0.5357,0.6204,0.5224,0.5676,0.5385,0.5000
exp_0992,0.0001,0.0,32,7,0.01,0.1,0.1,1e-05,5,300,50,scaffold,52.4725,,54.3400,,119,True,2025-11-20 02:48:20,0.6037,0.5852,0.7383,1.0000,0.0000,0.6488,0.5821,0.7358,1.0000,0.0000
exp_0995,1e-05,0.1,32,5,0.1,0.1,1.0,0.0001,5,300,50,scaffold,61.4469,,49.5931,,63,True,2025-11-20 02:48:50,0.6127,0.5630,0.7177,0.9494,0.0179,0.6999,0.5970,0.7327,0.9487,0.1071
exp_0986,0.0001,0.1,512,7,0.01,1.0,0.1,0.0001,5,300,50,scaffold,50.8242,,52.5542,,437,True,2025-11-20 02:49:18,0.5776,0.5852,0.7383,1.0000,0.0000,0.6267,0.5821,0.7358,1.0000,0.0000
exp_0996,1e-05,0.1,512,3,0.1,1.0,0.1,0.0001,5,300,50,scaffold,60.2564,,52.3960,,73,True,2025-11-20 02:49:45,0.6156,0.4963,0.3929,0.2785,0.8036,0.6815,0.5821,0.5333,0.4103,0.8214
exp_0998,0.001,0.0,512,3,0.01,0.1,0.1,0.0001,5,300,50,scaffold,62.5458,,60.1266,,71,True,2025-11-20 02:50:35,0.6601,0.5778,0.7324,0.9873,0.0000,0.6860,0.5821,0.7358,1.0000,0.0000
exp_0999,0.001,0.3,32,5,0.01,0.1,1.0,0.0,5,300,50,scaffold,59.1575,,53.9331,,69,True,2025-11-20 02:51:48,0.6376,0.5852,0.7383,1.0000,0.0000,0.7172,0.5821,0.7358,1.0000,0.0000
exp_0997,0.0001,0.1,32,7,0.01,1.0,1.0,1e-05,5,300,50,scaffold,53.4799,,55.6736,,102,True,2025-11-20 02:51:49,0.6136,0.5852,0.7383,1.0000,0.0000,0.6619,0.5821,0.7358,1.0000,0.0000
exp_1000,0.0001,0.1,32,3,1.0,1.0,0.1,0.0,5,300,50,scaffold,55.7692,,58.0470,,59,True,2025-11-20 02:52:20,0.6382,0.5852,0.7383,1.0000,0.0000,0.6449,0.5821,0.7358,1.0000,0.0000
exp_0994,1e-05,0.1,32,7,0.1,0.01,1.0,0.0001,5,300,50,scaffold,51.9231,,54.8599,,338,True,2025-11-20 02:55:05,0.5908,0.5852,0.7383,1.0000,0.0000,0.6031,0.5821,0.7358,1.0000,0.0000
